playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
fulmemi01,2022,2,MIN,AL,2,2,26,0,0,0,1,73,30,10,3.0,8,22,0.313,3.7,2.0,2.0,2.0,0.0,107.0,4.0,10,0.0,1.0,3.0
fulmemi01,2023,1,CHN,NL,3,5,58,1,0,0,2,171,48,28,7.0,28,65,0.235,4.42,0.0,5.0,2.0,0.0,237.0,14.0,29,0.0,3.0,8.0
fulmemi01,2025,1,BOS,AL,0,0,1,0,0,0,0,8,4,3,1.0,2,2,0.364,10.13,0.0,0.0,0.0,0.0,13.0,0.0,3,0.0,0.0,1.0
fulmemi01,2025,2,CHN,NL,0,0,2,0,0,0,0,9,2,0,0.0,0,1,0.2,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0.0,0.0,1.0
fundeko01,2023,1,MIN,AL,2,0,11,0,0,0,0,36,6,1,1.0,5,19,0.146,0.75,0.0,0.0,1.0,0.0,47.0,4.0,1,0.0,0.0,0.0
fundeko01,2024,1,MIN,AL,1,0,27,0,0,0,1,104,41,25,4.0,15,32,0.301,6.49,0.0,4.0,5.0,1.0,161.0,6.0,26,1.0,4.0,5.0
fundeko01,2025,1,MIN,AL,4,1,39,0,0,0,1,123,44,16,2.0,18,40,0.275,3.51,1.0,5.0,3.0,1.0,183.0,11.0,17,0.0,2.0,3.0
funkhky01,2020,1,DET,AL,1,1,13,0,0,0,0,52,22,14,3.0,11,12,0.319,7.27,0.0,1.0,0.0,0.0,81.0,4.0,14,0.0,1.0,3.0
funkhky01,2021,1,DET,AL,7,4,57,2,0,0,1,205,58,26,6.0,38,63,0.229,3.42,0.0,9.0,3.0,1.0,298.0,7.0,32,2.0,2.0,7.0
gaddihu01,2022,1,CLE,AL,0,2,2,2,0,0,0,22,15,15,7.0,3,5,0.405,18.41,0.0,0.0,0.0,0.0,40.0,0.0,15,0.0,0.0,0.0
gaddihu01,2023,1,CLE,AL,2,1,11,7,0,0,0,126,41,21,6.0,14,24,0.255,4.5,0.0,1.0,4.0,0.0,182.0,3.0,21,0.0,3.0,1.0
gaddihu01,2024,1,CLE,AL,6,3,78,0,0,0,0,224,43,13,4.0,14,66,0.166,1.57,1.0,2.0,4.0,0.0,278.0,8.0,16,0.0,1.0,4.0
gaddihu01,2025,1,CLE,AL,2,2,73,0,0,0,3,200,58,23,8.0,21,73,0.234,3.11,2.0,2.0,1.0,0.0,274.0,8.0,24,2.0,2.0,2.0
gagema01,2022,1,TOR,AL,0,1,11,0,0,0,0,39,6,2,1.0,6,12,0.146,1.38,1.0,0.0,1.0,0.0,50.0,5.0,4,1.0,1.0,1.0
gagema01,2023,1,HOU,AL,0,0,5,0,0,0,0,20,6,2,1.0,3,8,0.261,2.7,0.0,0.0,0.0,1.0,27.0,2.0,2,1.0,0.0,2.0
gagema01,2025,1,DET,AL,0,0,6,0,0,0,0,17,7,0,0.0,2,3,0.304,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0,0.0,0.0,1.0
gagema01,2025,2,SFN,NL,0,1,27,2,0,0,0,76,28,11,0.0,10,24,0.283,3.91,1.0,3.0,2.0,0.0,112.0,2.0,11,1.0,0.0,3.0
gallegi01,2020,1,SLN,NL,2,2,16,0,0,0,4,45,9,6,1.0,4,21,0.17,3.6,0.0,1.0,0.0,0.0,57.0,7.0,6,0.0,0.0,1.0
gallegi01,2021,1,SLN,NL,6,5,73,0,0,0,14,241,51,27,6.0,20,95,0.183,3.02,2.0,4.0,6.0,0.0,310.0,20.0,28,1.0,5.0,4.0
gallegi01,2022,1,SLN,NL,3,6,57,0,0,0,14,177,42,20,6.0,18,73,0.197,3.05,1.0,2.0,0.0,1.0,235.0,30.0,23,1.0,3.0,3.0
gallegi01,2023,1,SLN,NL,2,4,56,0,0,0,10,165,54,27,11.0,12,59,0.252,4.42,0.0,3.0,0.0,1.0,229.0,16.0,28,2.0,1.0,2.0
gallegi01,2024,1,SLN,NL,2,1,21,0,0,0,1,62,24,15,6.0,10,21,0.286,6.53,0.0,1.0,0.0,0.0,94.0,6.0,15,0.0,0.0,3.0
galleza01,2020,1,ARI,NL,3,2,12,12,0,0,0,216,55,22,9.0,25,82,0.21,2.75,0.0,4.0,2.0,0.0,291.0,0.0,24,1.0,0.0,9.0
galleza01,2021,1,ARI,NL,4,10,23,23,1,1,0,364,108,58,19.0,49,139,0.233,4.3,1.0,6.0,5.0,0.0,523.0,0.0,61,3.0,3.0,6.0
galleza01,2022,1,ARI,NL,12,4,31,31,0,0,0,552,121,52,15.0,47,192,0.186,2.54,0.0,5.0,12.0,0.0,714.0,0.0,56,1.0,3.0,12.0
galleza01,2023,1,ARI,NL,17,9,34,34,1,1,0,630,188,81,22.0,47,220,0.238,3.47,0.0,8.0,5.0,1.0,846.0,0.0,87,0.0,4.0,17.0
galleza01,2024,1,ARI,NL,14,6,28,28,0,0,0,444,133,60,13.0,54,156,0.237,3.65,0.0,5.0,4.0,0.0,621.0,0.0,62,0.0,2.0,14.0
galleza01,2025,1,ARI,NL,13,15,33,33,0,0,0,576,176,103,31.0,66,175,0.239,4.83,1.0,2.0,4.0,0.0,813.0,0.0,109,2.0,4.0,13.0
gantjo01,2020,1,SLN,NL,0,3,17,0,0,0,0,45,9,4,0.0,7,18,0.167,2.4,0.0,1.0,0.0,0.0,61.0,2.0,6,0.0,0.0,0.0
gantjo01,2021,1,SLN,NL,4,6,25,14,0,0,0,229,64,29,6.0,56,56,0.229,3.42,2.0,0.0,5.0,0.0,345.0,4.0,32,3.0,1.0,9.0
gantjo01,2021,2,MIN,AL,1,5,14,7,0,0,0,101,31,21,4.0,15,36,0.242,5.61,0.0,3.0,1.0,0.0,146.0,0.0,24,0.0,2.0,3.0
garabge01,2024,1,TEX,AL,0,2,18,2,0,0,0,79,23,14,4.0,12,22,0.24,4.78,0.0,1.0,4.0,0.0,115.0,10.0,15,1.0,2.0,3.0
garabge01,2025,1,TEX,AL,0,0,3,0,0,0,0,24,15,8,1.0,1,8,0.395,9.0,0.0,0.0,2.0,0.0,41.0,1.0,12,0.0,0.0,2.0
garcibr01,2020,1,DET,AL,2,1,26,0,0,0,4,65,18,4,0.0,10,12,0.222,1.66,0.0,1.0,1.0,0.0,93.0,12.0,6,0.0,1.0,1.0
garcibr01,2021,1,DET,AL,3,2,39,0,0,0,2,118,48,33,10.0,25,32,0.294,7.55,1.0,7.0,2.0,0.0,192.0,10.0,38,2.0,0.0,4.0
garcibr01,2022,1,DET,AL,2,0,4,4,0,0,0,61,14,8,3.0,10,17,0.2,3.54,0.0,1.0,3.0,0.0,84.0,0.0,8,0.0,1.0,3.0
garcibr02,2025,1,SEA,AL,0,0,2,0,0,0,0,6,4,1,0.0,3,1,0.5,4.5,0.0,1.0,0.0,0.0,11.0,1.0,2,0.0,0.0,1.0
garcibr02,2025,2,ARI,NL,0,2,12,0,0,0,0,37,14,8,0.0,5,13,0.286,5.84,0.0,0.0,1.0,0.0,55.0,1.0,10,0.0,0.0,2.0
garcide01,2020,1,NYA,AL,3,2,6,6,0,0,0,103,35,19,6.0,6,33,0.254,4.98,0.0,0.0,1.0,0.0,146.0,0.0,20,1.0,0.0,1.0
garcide01,2021,1,NYA,AL,0,2,2,2,0,0,0,25,8,6,1.0,4,7,0.25,6.48,0.0,0.0,1.0,0.0,38.0,0.0,7,0.0,1.0,0.0
garcide01,2023,1,NYA,AL,0,0,2,0,0,0,1,17,4,1,1.0,4,3,0.2,1.59,0.0,0.0,0.0,0.0,25.0,1.0,1,0.0,1.0,0.0
garcide01,2023,2,CHA,AL,0,1,6,0,0,0,0,28,5,3,1.0,8,7,0.156,2.89,0.0,0.0,1.0,0.0,42.0,0.0,8,0.0,1.0,1.0
garcide01,2024,1,CHA,AL,1,2,14,0,0,0,1,42,16,11,2.0,11,15,0.286,7.07,1.0,4.0,0.0,0.0,68.0,3.0,16,0.0,1.0,0.0
garcied01,2020,1,TBA,AL,0,0,4,0,0,0,1,10,3,4,2.0,4,1,0.25,10.8,0.0,0.0,0.0,0.0,16.0,1.0,4,0.0,0.0,1.0
garcied01,2021,1,CIN,NL,0,1,5,0,0,0,0,13,10,8,2.0,1,4,0.435,16.62,0.0,1.0,0.0,0.0,24.0,1.0,10,0.0,0.0,0.0
garcied01,2021,2,MIN,AL,0,0,6,0,0,0,0,31,9,12,3.0,7,8,0.225,10.45,0.0,1.0,1.0,0.0,48.0,1.0,12,0.0,0.0,1.0
garcija04,2020,1,SFN,NL,2,1,19,0,0,0,0,55,11,1,0.0,7,14,0.18,0.49,1.0,0.0,2.0,1.0,73.0,5.0,6,0.0,3.0,2.0
garcija04,2021,1,SFN,NL,6,3,58,0,0,0,1,206,48,20,9.0,18,68,0.196,2.62,3.0,2.0,2.0,2.0,269.0,13.0,26,3.0,1.0,1.0
garcija04,2022,1,SFN,NL,1,4,58,0,0,0,1,195,60,27,10.0,18,56,0.242,3.74,1.0,2.0,1.0,0.0,270.0,14.0,34,2.0,1.0,4.0
garcilu03,2020,1,TEX,AL,0,2,11,2,0,0,0,25,10,7,1.0,9,11,0.278,7.56,1.0,2.0,0.0,0.0,45.0,3.0,9,0.0,0.0,1.0
garcilu03,2021,1,SLN,NL,1,1,34,0,0,0,2,100,25,12,2.0,8,34,0.202,3.24,1.0,3.0,1.0,0.0,135.0,6.0,12,0.0,2.0,0.0
garcilu03,2022,1,SDN,NL,4,6,64,0,0,0,3,183,57,23,3.0,17,68,0.243,3.39,0.0,7.0,5.0,0.0,259.0,11.0,28,1.0,1.0,7.0
garcilu03,2023,1,SDN,NL,2,3,61,0,0,0,0,179,59,27,6.0,24,53,0.252,4.07,1.0,4.0,6.0,0.0,267.0,26.0,30,2.0,1.0,4.0
garcilu03,2024,1,LAA,AL,5,1,45,0,0,0,4,131,37,18,4.0,14,40,0.226,3.71,1.0,5.0,3.0,0.0,182.0,8.0,21,0.0,1.0,4.0
garcilu03,2024,2,BOS,AL,0,0,15,0,0,0,0,46,24,14,4.0,1,13,0.338,8.22,1.0,0.0,0.0,0.0,72.0,2.0,15,0.0,0.0,0.0
garcilu03,2025,1,LAN,NL,2,0,28,0,0,0,0,82,34,16,1.0,16,24,0.312,5.27,4.0,6.0,0.0,0.0,126.0,12.0,17,1.0,0.0,5.0
garcilu03,2025,2,WAS,NL,0,0,10,0,0,0,0,30,5,1,1.0,2,7,0.167,0.9,0.0,1.0,0.0,0.0,33.0,1.0,1,1.0,0.0,4.0
garcilu03,2025,3,LAA,AL,0,2,20,0,0,0,2,54,16,4,0.0,8,17,0.25,2.0,1.0,2.0,0.0,0.0,74.0,2.0,5,0.0,2.0,5.0
garcilu05,2020,1,HOU,AL,0,1,5,1,0,0,0,37,7,4,1.0,5,9,0.167,2.92,0.0,1.0,1.0,0.0,49.0,1.0,4,0.0,1.0,1.0
garcilu05,2021,1,HOU,AL,11,8,30,28,0,0,0,466,133,60,19.0,50,167,0.232,3.48,1.0,9.0,3.0,1.0,633.0,1.0,62,2.0,5.0,11.0
garcilu05,2022,1,HOU,AL,15,8,28,28,0,0,0,472,131,65,23.0,47,157,0.222,3.72,0.0,8.0,1.0,1.0,643.0,0.0,70,1.0,5.0,11.0
garcilu05,2023,1,HOU,AL,2,2,6,6,0,0,0,81,25,12,3.0,10,31,0.243,4.0,0.0,0.0,1.0,1.0,115.0,0.0,12,1.0,0.0,0.0
garcilu05,2025,1,HOU,AL,1,0,2,2,0,0,0,23,3,3,2.0,1,7,0.115,3.52,0.0,0.0,1.0,0.0,28.0,0.0,3,0.0,0.0,0.0
garciri01,2020,1,SFN,NL,1,1,12,0,0,0,0,30,13,6,1.0,4,7,0.333,5.4,0.0,2.0,0.0,0.0,44.0,2.0,6,0.0,1.0,3.0
garciri01,2022,1,BAL,AL,0,0,6,0,0,0,0,24,8,4,2.0,3,2,0.25,4.5,0.0,0.0,0.0,0.0,35.0,4.0,4,0.0,0.0,0.0
garciri01,2023,1,OAK,AL,0,0,7,0,0,0,0,26,13,8,4.0,5,6,0.342,8.31,0.0,0.0,0.0,0.0,44.0,1.0,8,0.0,1.0,0.0
garciri01,2023,2,WAS,NL,0,0,3,0,0,0,0,9,6,4,1.0,1,4,0.4,12.0,0.0,1.0,0.0,0.0,16.0,0.0,4,0.0,0.0,0.0
garciri01,2025,1,NYN,NL,0,0,8,0,0,0,0,38,7,3,1.0,2,16,0.159,2.13,0.0,1.0,0.0,0.0,47.0,4.0,3,0.0,1.0,0.0
garciri01,2025,2,NYA,AL,0,0,1,0,0,0,0,8,3,3,1.0,2,2,0.273,10.13,0.0,0.0,0.0,0.0,13.0,0.0,3,0.0,0.0,0.0
garciri01,2025,3,BAL,AL,0,2,20,1,0,0,0,57,21,6,3.0,6,20,0.276,2.84,1.0,1.0,0.0,0.0,82.0,3.0,6,0.0,0.0,2.0
garciro02,2021,1,HOU,AL,0,0,1,0,0,0,0,3,5,4,2.0,0,0,0.625,36.0,0.0,0.0,0.0,0.0,8.0,1.0,4,0.0,0.0,0.0
garciro03,2020,1,DET,AL,1,0,15,2,0,0,0,63,25,19,7.0,9,14,0.287,8.14,0.0,1.0,0.0,0.0,96.0,7.0,20,0.0,0.0,2.0
garciro03,2021,1,DET,AL,0,0,2,0,0,0,0,11,1,1,1.0,2,2,0.1,2.45,0.0,0.0,0.0,0.0,12.0,0.0,1,0.0,0.0,0.0
garciro03,2022,1,DET,AL,3,3,16,8,0,0,0,153,40,25,9.0,13,48,0.213,4.41,0.0,3.0,4.0,0.0,206.0,2.0,27,0.0,1.0,3.0
garciro04,2023,1,MIA,NL,0,0,1,0,0,0,0,1,1,0,0.0,1,0,0.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0
garciro04,2023,2,WAS,NL,2,2,24,0,0,0,0,95,25,13,3.0,11,33,0.229,3.69,2.0,2.0,0.0,0.0,124.0,3.0,16,2.0,1.0,4.0
garciro04,2024,1,WAS,NL,3,6,72,0,0,0,0,179,55,28,4.0,16,75,0.237,4.22,1.0,4.0,1.0,0.0,251.0,6.0,34,1.0,1.0,3.0
garciro04,2025,1,TEX,AL,4,8,71,0,0,0,9,192,58,21,8.0,22,68,0.24,2.95,2.0,1.0,1.0,1.0,269.0,25.0,26,3.0,1.0,5.0
garciyi01,2020,1,MIA,NL,3,0,14,0,0,0,1,45,9,1,0.0,5,19,0.164,0.6,0.0,0.0,0.0,1.0,60.0,4.0,1,0.0,0.0,0.0
garciyi01,2021,1,MIA,NL,3,7,39,0,0,0,15,109,31,14,5.0,13,35,0.233,3.47,5.0,0.0,1.0,0.0,151.0,30.0,18,1.0,3.0,2.0
garciyi01,2021,2,HOU,AL,1,2,23,0,0,0,0,64,18,13,3.0,5,25,0.225,5.48,0.0,0.0,0.0,0.0,86.0,8.0,15,1.0,0.0,0.0
garciyi01,2022,1,TOR,AL,4,5,61,0,0,0,1,183,48,21,6.0,16,58,0.215,3.1,3.0,1.0,4.0,1.0,247.0,9.0,26,0.0,4.0,4.0
garciyi01,2023,1,TOR,AL,3,4,73,0,0,0,3,198,67,30,8.0,15,79,0.261,4.09,1.0,0.0,6.0,0.0,282.0,16.0,35,3.0,1.0,6.0
garciyi01,2024,1,TOR,AL,3,0,29,0,0,0,5,90,16,9,3.0,8,42,0.154,2.7,3.0,1.0,2.0,0.0,115.0,8.0,9,1.0,0.0,0.0
garciyi01,2024,2,SEA,AL,0,0,10,0,0,0,0,27,7,6,3.0,4,7,0.206,6.0,0.0,0.0,0.0,0.0,38.0,0.0,6,0.0,0.0,0.0
garciyi01,2025,1,TOR,AL,1,2,22,0,0,0,3,63,13,9,2.0,12,25,0.171,3.86,1.0,2.0,1.0,0.0,90.0,4.0,10,1.0,0.0,0.0
garream01,2020,1,CIN,NL,1,0,21,0,0,0,1,55,10,5,4.0,7,26,0.161,2.45,0.0,0.0,0.0,0.0,69.0,1.0,5,0.0,0.0,3.0
garream01,2021,1,CIN,NL,0,4,63,0,0,0,7,143,46,32,9.0,29,61,0.249,6.04,4.0,5.0,0.0,1.0,215.0,22.0,34,1.0,0.0,4.0
garream01,2022,1,KCA,AL,3,1,60,0,0,0,0,136,28,25,0.0,32,49,0.177,4.96,0.0,7.0,5.0,1.0,196.0,3.0,26,0.0,1.0,5.0
garream01,2023,1,KCA,AL,0,1,27,0,0,0,0,73,22,9,4.0,20,28,0.244,3.33,0.0,1.0,0.0,0.0,112.0,3.0,11,1.0,1.0,3.0
garream01,2024,1,LAA,AL,0,0,6,0,0,0,0,16,4,3,1.0,5,11,0.211,5.06,0.0,0.0,0.0,0.0,24.0,1.0,3,0.0,0.0,0.0
garrebr01,2020,1,MIA,NL,1,1,2,2,0,0,0,23,8,5,3.0,5,8,0.276,5.87,0.0,1.0,0.0,0.0,34.0,0.0,6,0.0,0.0,3.0
garrebr01,2021,1,MIA,NL,1,2,8,7,0,0,0,102,42,19,3.0,20,32,0.318,5.03,0.0,4.0,2.0,0.0,159.0,1.0,20,4.0,1.0,3.0
garrebr01,2022,1,MIA,NL,3,7,17,17,0,0,0,264,86,35,9.0,24,90,0.254,3.58,1.0,2.0,10.0,0.0,373.0,0.0,38,1.0,0.0,9.0
garrebr01,2023,1,MIA,NL,9,7,31,30,0,0,0,479,154,65,20.0,29,156,0.25,3.66,0.0,4.0,11.0,0.0,659.0,1.0,68,0.0,2.0,12.0
garrebr01,2024,1,MIA,NL,2,2,7,7,1,1,0,111,40,22,5.0,4,34,0.263,5.35,0.0,1.0,5.0,0.0,161.0,0.0,24,0.0,0.0,2.0
garrere01,2022,1,WAS,NL,0,1,7,0,0,0,0,28,13,7,1.0,8,6,0.325,6.75,1.0,1.0,1.0,0.0,49.0,0.0,8,0.0,0.0,1.0
garrere01,2023,1,BAL,AL,0,0,2,0,0,0,0,8,7,3,0.0,1,0,0.467,10.13,0.0,0.0,0.0,0.0,16.0,1.0,3,0.0,0.0,0.0
garrere01,2023,2,NYN,NL,1,0,9,0,0,0,0,51,15,11,3.0,6,16,0.238,5.82,0.0,0.0,1.0,0.0,71.0,2.0,11,0.0,1.0,1.0
garrere01,2024,1,NYN,NL,8,5,53,0,0,0,4,172,50,24,6.0,30,83,0.236,3.77,1.0,3.0,2.0,0.0,247.0,13.0,28,1.0,2.0,4.0
garrere01,2025,1,NYN,NL,3,6,58,1,0,0,3,166,47,24,5.0,26,64,0.223,3.9,2.0,3.0,1.0,0.0,238.0,8.0,27,0.0,0.0,2.0
garzaju01,2021,1,CLE,AL,2,1,21,0,0,0,0,86,27,15,5.0,18,29,0.25,4.71,0.0,0.0,0.0,0.0,128.0,6.0,16,1.0,1.0,3.0
garzaju01,2023,1,BOS,AL,0,2,17,1,0,0,0,55,22,15,3.0,12,17,0.286,7.36,1.0,2.0,1.0,1.0,91.0,8.0,17,0.0,1.0,0.0
garzaju01,2025,1,NYN,NL,0,0,5,0,0,0,0,20,8,4,1.0,1,3,0.296,5.4,0.0,1.0,0.0,0.0,28.0,4.0,4,0.0,0.0,1.0
garzara01,2021,1,HOU,AL,1,2,9,0,0,0,0,33,11,5,2.0,7,14,0.262,4.09,1.0,1.0,0.0,0.0,49.0,8.0,6,0.0,0.0,2.0
garzara01,2021,2,MIN,AL,0,2,18,0,0,0,1,58,13,7,3.0,7,15,0.186,3.26,0.0,0.0,1.0,0.0,78.0,8.0,9,0.0,0.0,1.0
garzara01,2022,1,TBA,AL,2,2,19,0,0,0,0,105,38,13,4.0,16,17,0.284,3.34,2.0,2.0,2.0,0.0,153.0,10.0,14,1.0,0.0,5.0
gassero01,2024,1,MIL,NL,2,0,5,5,0,0,0,84,28,8,2.0,1,16,0.264,2.57,0.0,0.0,3.0,0.0,114.0,0.0,9,1.0,3.0,3.0
gassero01,2025,1,MIL,NL,0,2,2,2,0,0,0,17,5,2,1.0,4,5,0.217,3.18,0.0,0.0,2.0,0.0,29.0,0.0,6,0.0,0.0,0.0
gausmke01,2020,1,SFN,NL,3,3,12,10,0,0,0,179,50,24,8.0,16,79,0.221,3.62,0.0,4.0,0.0,1.0,245.0,1.0,26,0.0,2.0,2.0
gausmke01,2021,1,SFN,NL,14,6,33,33,0,0,0,576,150,60,20.0,50,227,0.21,2.81,1.0,7.0,4.0,0.0,775.0,0.0,66,2.0,4.0,11.0
gausmke01,2022,1,TOR,AL,12,10,31,31,0,0,0,524,188,65,15.0,28,205,0.272,3.35,0.0,2.0,1.0,2.0,725.0,0.0,72,1.0,5.0,9.0
gausmke01,2023,1,TOR,AL,12,9,31,31,0,0,0,555,163,65,19.0,55,237,0.233,3.16,0.0,3.0,3.0,2.0,763.0,0.0,72,2.0,1.0,9.0
gausmke01,2024,1,TOR,AL,14,11,31,31,2,1,0,543,165,77,20.0,56,162,0.238,3.83,0.0,3.0,2.0,2.0,756.0,0.0,86,1.0,3.0,10.0
gausmke01,2025,1,TOR,AL,10,11,32,32,1,1,0,579,155,77,21.0,50,189,0.216,3.59,2.0,1.0,3.0,2.0,775.0,0.0,79,1.0,3.0,8.0
gavigsa01,2020,1,TOR,AL,0,1,4,0,0,0,0,9,3,3,0.0,5,1,0.273,9.0,0.0,0.0,0.0,1.0,17.0,1.0,3,0.0,1.0,0.0
gearrco01,2020,1,MIN,AL,0,0,1,0,0,0,0,6,0,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0,0.0,0.0,0.0
gerbejo01,2020,1,SEA,AL,1,1,17,0,0,0,0,47,13,7,1.0,5,6,0.241,4.02,0.0,1.0,1.0,0.0,62.0,3.0,8,0.0,2.0,3.0
gerbejo01,2025,1,TBA,AL,0,0,2,0,0,0,0,13,3,1,1.0,0,4,0.2,2.08,0.0,0.0,0.0,0.0,15.0,1.0,1,0.0,0.0,1.0
germado01,2021,1,NYA,AL,4,5,22,18,0,0,0,295,89,50,17.0,27,98,0.234,4.58,0.0,3.0,2.0,1.0,410.0,0.0,52,0.0,1.0,6.0
germado01,2022,1,NYA,AL,2,5,15,14,0,0,0,217,65,29,11.0,19,58,0.236,3.61,0.0,0.0,4.0,1.0,298.0,0.0,31,0.0,0.0,8.0
germado01,2023,1,NYA,AL,5,7,20,19,1,1,0,326,83,55,20.0,34,114,0.207,4.56,0.0,2.0,6.0,0.0,444.0,1.0,61,0.0,3.0,6.0
germado01,2024,1,PIT,NL,0,1,7,2,0,0,0,62,25,18,4.0,13,18,0.294,7.84,1.0,2.0,2.0,1.0,100.0,3.0,19,0.0,0.0,2.0
germafr02,2022,1,BOS,AL,0,0,5,0,0,0,0,12,7,8,2.0,4,4,0.368,18.0,0.0,0.0,0.0,0.0,23.0,3.0,8,0.0,0.0,0.0
gervapa01,2025,1,TBA,AL,0,0,5,0,0,0,0,19,6,3,3.0,5,6,0.24,4.26,0.0,0.0,0.0,0.0,30.0,1.0,3,0.0,0.0,0.0
gervapa01,2025,2,LAN,NL,0,0,1,0,0,0,0,6,2,1,0.0,1,2,0.25,4.5,0.0,0.0,0.0,0.0,9.0,0.0,1,0.0,0.0,0.0
gibauia01,2020,1,TEX,AL,0,1,14,0,0,0,0,37,11,9,2.0,9,14,0.229,6.57,0.0,2.0,1.0,1.0,59.0,0.0,10,1.0,0.0,0.0
gibauia01,2021,1,MIN,AL,0,0,3,0,0,0,0,20,7,2,2.0,2,4,0.28,2.7,0.0,0.0,1.0,0.0,28.0,0.0,2,0.0,0.0,2.0
gibauia01,2022,1,CLE,AL,0,0,1,0,0,0,0,4,1,0,0.0,0,0,0.2,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0,0.0,0.0,0.0
gibauia01,2022,2,CIN,NL,1,2,33,0,0,0,1,104,38,18,3.0,18,48,0.279,4.67,0.0,0.0,0.0,1.0,154.0,3.0,18,0.0,0.0,3.0
gibauia01,2023,1,CIN,NL,8,4,74,0,0,0,3,227,69,28,8.0,28,69,0.245,3.33,4.0,0.0,4.0,0.0,318.0,15.0,33,1.0,2.0,4.0
gibauia01,2024,1,CIN,NL,0,0,2,0,0,0,0,6,3,1,0.0,1,1,0.333,4.5,0.0,0.0,0.0,0.0,10.0,0.0,1,0.0,0.0,0.0
gibauia01,2025,1,CIN,NL,0,1,25,0,0,0,0,76,26,13,3.0,8,15,0.26,4.62,0.0,0.0,0.0,0.0,109.0,5.0,13,0.0,1.0,0.0
gibsoca01,2025,1,MIA,NL,4,5,44,1,0,0,0,164,44,16,3.0,21,43,0.219,2.63,3.0,6.0,6.0,0.0,230.0,10.0,18,1.0,1.0,3.0
gibsoky01,2020,1,TEX,AL,2,6,12,12,1,1,0,202,73,40,12.0,30,58,0.275,5.35,1.0,1.0,6.0,0.0,301.0,0.0,44,0.0,0.0,8.0
gibsoky01,2021,1,TEX,AL,6,3,19,19,0,0,0,339,92,36,9.0,41,94,0.224,2.87,0.0,2.0,5.0,0.0,460.0,0.0,38,0.0,3.0,10.0
gibsoky01,2021,2,PHI,NL,4,6,12,11,0,0,0,207,66,39,8.0,23,61,0.25,5.09,2.0,0.0,3.0,1.0,294.0,0.0,40,2.0,2.0,7.0
gibsoky01,2022,1,PHI,NL,10,8,31,31,0,0,0,503,176,94,24.0,48,144,0.268,5.05,0.0,4.0,9.0,0.0,718.0,0.0,98,1.0,4.0,16.0
gibsoky01,2023,1,BAL,AL,15,9,33,33,0,0,0,576,198,101,23.0,55,157,0.27,4.73,0.0,8.0,6.0,0.0,807.0,0.0,101,3.0,11.0,24.0
gibsoky01,2024,1,SLN,NL,8,8,30,30,0,0,0,509,161,80,23.0,68,151,0.251,4.24,1.0,5.0,4.0,0.0,722.0,0.0,91,3.0,6.0,21.0
gibsoky01,2025,1,BAL,AL,0,3,4,4,0,0,0,37,29,23,7.0,7,10,0.453,16.78,0.0,1.0,0.0,0.0,73.0,0.0,23,0.0,2.0,0.0
gilbelo01,2021,1,SEA,AL,6,5,24,24,0,0,0,358,112,62,17.0,28,128,0.241,4.68,2.0,9.0,6.0,0.0,503.0,0.0,63,2.0,3.0,3.0
gilbelo01,2022,1,SEA,AL,13,6,32,32,0,0,0,557,170,66,19.0,49,174,0.242,3.2,2.0,5.0,6.0,0.0,766.0,0.0,71,4.0,5.0,11.0
gilbelo01,2023,1,SEA,AL,13,7,32,32,1,1,0,572,169,79,29.0,36,189,0.233,3.73,1.0,6.0,2.0,0.0,770.0,0.0,82,3.0,5.0,9.0
gilbelo01,2024,1,SEA,AL,9,12,33,33,1,0,0,626,148,75,26.0,37,220,0.196,3.23,1.0,11.0,4.0,0.0,803.0,0.0,83,2.0,4.0,16.0
gilbelo01,2025,1,SEA,AL,6,6,25,25,0,0,0,393,104,50,20.0,31,173,0.211,3.44,0.0,10.0,7.0,0.0,535.0,0.0,53,2.0,1.0,1.0
gilbety01,2021,1,ARI,NL,2,2,9,6,1,1,0,120,28,14,4.0,13,25,0.2,3.15,0.0,0.0,1.0,0.0,157.0,0.0,17,1.0,2.0,4.0
gilbety01,2022,1,ARI,NL,0,3,8,7,0,0,0,103,33,20,8.0,10,20,0.25,5.24,1.0,0.0,1.0,0.0,146.0,1.0,21,1.0,1.0,2.0
gilbety01,2023,1,ARI,NL,0,2,11,0,0,0,0,52,21,10,2.0,5,19,0.313,5.19,0.0,1.0,0.0,0.0,72.0,1.0,10,0.0,0.0,1.0
gilbety01,2024,1,PHI,NL,0,0,6,0,0,0,0,25,10,3,1.0,2,4,0.286,3.24,0.0,1.0,1.0,0.0,38.0,2.0,3,0.0,0.0,0.0
gilbety01,2025,1,CHA,AL,4,2,46,5,0,0,1,153,40,22,5.0,24,49,0.215,3.88,3.0,2.0,2.0,0.0,215.0,7.0,24,2.0,1.0,3.0
