yearID,bbrefID,Player,Team,WAR
2020,profaju01,Jurickson Profar,SDP,1.4
2020,whiteev01,Evan White,SEA,-0.1
2020,arenano01,Nolan Arenado,COL,1.5
2020,moranco01,Colin Moran,PIT,0.5
2020,gonzama01,Marwin González,MIN,0.2
2020,smithdo02,Dominic Smith,NYM,1.9
2020,keplema01,Max Kepler,MIN,1.1
2020,sotoju01,Juan Soto,WSN,2.3
2020,marteke01,Ketel Marte,ARI,1.6
2020,realmjt01,J.T. Realmuto,PHI,1.4
2020,grandya01,Yasmani Grandal,CHW,0.9
2020,crawfbr01,Brandon Crawford,SFG,1.3
2020,gonzaer01,Erik González,PIT,0.3
2020,mcmahry01,Ryan McMahon,COL,0.5
2020,croneja01,Jake Cronenworth,SDP,1.6
2020,grossro01,Robbie Grossman,OAK,1.2
2020,lopezni01,Nicky Lopez,KCR,0.2
2020,arciaor01,Orlando Arcia,MIL,0.3
2020,roblevi01,Víctor Robles,WSN,-0.2
2020,vazquch01,Christian Vázquez,BOS,0.9
2020,brantmi02,Michael Brantley,HOU,1.6
2020,doziehu01,Hunter Dozier,KCR,0.4
2020,hoskirh01,Rhys Hoskins,PHI,1.0
2020,tsutsyo01,Yoshi Tsutsugo,TBR,0.2
2020,darnatr01,Travis d'Arnaud,ATL,0.8
2020,gordoal01,Alex Gordon,KCR,0.3
2020,hampsga01,Garrett Hampson,COL,0.0
2020,wendljo01,Joey Wendle,TBR,1.4
2020,nolaau01,Austin Nola,2TM,1.2
2020,nolaau01,Austin Nola,SEA,0.9
2020,nolaau01,Austin Nola,SDP,0.3
2020,akiyash01,Shogo Akiyama,CIN,0.7
2020,winkeje01,Jesse Winker,CIN,1.3
2020,canoro01,Robinson Canó,NYM,1.3
2020,encared01,Edwin Encarnación,CHW,-0.4
2020,heywaja01,Jason Heyward,CHC,1.6
2020,bohmal01,Alec Bohm,PHI,0.7
2020,bregmal01,Alex Bregman,HOU,1.0
2020,shawtr01,Travis Shaw,TOR,0.2
2020,beltbr01,Brandon Belt,SFG,2.1
2020,goodrni01,Niko Goodrum,DET,0.1
2020,sanchga02,Gary Sánchez,NYY,-0.3
2020,severpe01,Pedro Severino,BAL,0.8
2020,dubonma01,Mauricio Dubón,SFG,1.0
2020,schoojo01,Jonathan Schoop,DET,1.3
2020,eatonad02,Adam Eaton,WSN,-0.6
2020,ohtansh01,Shohei Ohtani,LAA,0.0
2020,turneju01,Justin Turner,LAD,1.4
2020,dejonpa01,Paul DeJong,STL,0.3
2020,polangr01,Gregory Polanco,PIT,-0.9
2020,solerjo01,Jorge Soler,KCR,0.2
2020,urshegi01,Gio Urshela,NYY,2.1
2020,newmake01,Kevin Newman,PIT,-0.4
2020,frazito01,Todd Frazier,2TM,0.2
2020,frazito01,Todd Frazier,TEX,0.1
2020,frazito01,Todd Frazier,NYM,0.1
2020,millebr02,Brad Miller,STL,0.9
2020,piscost01,Stephen Piscotty,OAK,0.1
2020,dickeal01,Alex Dickerson,SFG,0.8
2020,carpema01,Matt Carpenter,STL,0.3
2020,uptonju01,Justin Upton,LAA,-0.6
2020,maldoma01,Martín Maldonado,HOU,0.8
2020,santaan02,Anthony Santander,BAL,1.6
2020,goodwbr01,Brian Goodwin,2TM,-0.3
2020,goodwbr01,Brian Goodwin,LAA,0.2
2020,goodwbr01,Brian Goodwin,CIN,-0.5
2020,moustmi01,Mike Moustakas,CIN,0.1
2020,pujolal01,Albert Pujols,LAA,-0.1
2020,frazicl01,Clint Frazier,NYY,1.8
2020,torregl01,Gleyber Torres,NYY,0.0
2020,galvifr01,Freddy Galvis,CIN,0.2
2020,kiermke01,Kevin Kiermaier,TBR,1.9
2020,margoma01,Manuel Margot,TBR,1.1
2020,mooredy01,Dylan Moore,SEA,1.7
2020,chavimi01,Michael Chavis,BOS,-0.8
2020,gardnbr01,Brett Gardner,NYY,0.7
2020,oneilty01,Tyler O'Neill,STL,0.9
2020,hosmeer01,Eric Hosmer,SDP,1.1
2020,molinya01,Yadier Molina,STL,0.4
2020,perezsa02,Salvador Perez,KCR,2.1
2020,ramoswi01,Wilson Ramos,NYM,0.3
2020,francty01,Ty France,2TM,1.0
2020,francty01,Ty France,SDP,0.5
2020,francty01,Ty France,SEA,0.5
2020,mullice01,Cedric Mullins,BAL,0.5
2020,chapmma01,Matt Chapman,OAK,1.2
2020,meadoau01,Austin Meadows,TBR,0.3
2020,morelmi01,Mitch Moreland,2TM,1.1
2020,morelmi01,Mitch Moreland,BOS,1.1
2020,morelmi01,Mitch Moreland,SDP,0.0
2020,lopesti01,Tim Lopes,SEA,-0.2
2020,iglesjo01,Jose Iglesias,BAL,1.3
2020,valaipa01,Pat Valaika,BAL,0.5
2020,bertijo01,Jon Berti,MIA,0.9
2020,mazarno01,Nomar Mazara,CHW,-0.2
2020,hernaen02,Kiké Hernández,LAD,1.0
2020,joycema01,Matt Joyce,MIA,-0.4
2020,odorro01,Rougned Odor,TEX,-0.5
2020,bryankr01,Kris Bryant,CHC,0.4
2020,janseda01,Danny Jansen,TOR,0.6
2020,rosaram01,Amed Rosario,NYM,0.0
2020,boteda01,David Bote,CHC,0.0
2020,choiji01,Jiman Choi,TBR,0.4
2020,rojasmi02,Miguel Rojas,MIA,1.6
2020,stallja01,Jacob Stallings,PIT,1.0
2020,braunry02,Ryan Braun,MIL,0.1
2020,markani01,Nick Markakis,ATL,-0.2
2020,naquity01,Tyler Naquin,CLE,-0.4
2020,panikjo01,Joe Panik,TOR,-0.3
2020,castrwi01,Willi Castro,DET,0.5
2020,mountry01,Ryan Mountcastle,BAL,0.7
2020,murphse01,Sean Murphy,OAK,1.1
2020,thameer01,Eric Thames,WSN,-0.4
2020,garcilu04,Luis García Jr.,WSN,-0.1
2020,renfrhu01,Hunter Renfroe,TBR,-0.1
2020,diazya01,Yandy Díaz,TBR,1.1
2020,pederjo01,Joc Pederson,LAD,-0.3
2020,smithwi05,Will Smith,LAD,1.4
2020,vogelda01,Daniel Vogelbach,3TM,-0.1
2020,vogelda01,Daniel Vogelbach,2TM,-0.6
2020,vogelda01,Daniel Vogelbach,SEA,-0.5
2020,vogelda01,Daniel Vogelbach,TOR,-0.1
2020,vogelda01,Daniel Vogelbach,MIL,0.5
2020,buxtoby01,Byron Buxton,MIN,2.1
2020,gyorkje01,Jedd Gyorko,MIL,0.7
2020,kipnija01,Jason Kipnis,CHC,0.8
2020,rominau01,Austin Romine,DET,-0.2
2020,haysau01,Austin Hays,BAL,0.8
2020,taverle01,Leody Taveras,TEX,1.3
2020,coopega03,Garrett Cooper,MIA,0.6
2020,adelljo01,Jo Adell,LAA,-1.4
2020,caratvi01,Victor Caratini,CHC,-0.2
2020,gimenan01,Andrés Giménez,NYM,1.0
2020,kempma01,Matt Kemp,COL,0.1
2020,murphda08,Daniel Murphy,COL,-0.9
2020,ohearry01,Ryan O'Hearn,KCR,-0.6
2020,smoakju01,Justin Smoak,2TM,-0.7
2020,smoakju01,Justin Smoak,MIL,-0.5
2020,smoakju01,Justin Smoak,SFG,-0.2
2020,inciaen01,Ender Inciarte,ATL,-0.6
2020,kellyca02,Carson Kelly,ARI,-0.1
2020,suzukku01,Kurt Suzuki,WSN,0.2
2020,bichebo01,Bo Bichette,TOR,1.1
2020,longsh01,Shed Long Jr.,SEA,-0.1
2020,sogarer01,Eric Sogard,MIL,-0.2
2020,camarjo01,Johan Camargo,ATL,0.1
2020,choosh01,Shin-Soo Choo,TEX,0.1
2020,gamelbe01,Ben Gamel,MIL,-0.4
2020,simmoan01,Andrelton Simmons,LAA,0.6
2020,tellero01,Rowdy Tellez,TOR,0.6
2020,hoernni01,Nico Hoerner,CHC,0.8
2020,narvaom01,Omar Narváez,MIL,-0.1
2020,baderha01,Harrison Bader,STL,1.0
2020,phamth01,Tommy Pham,SDP,-0.1
2020,albieoz01,Ozzie Albies,ATL,0.8
2020,kingesc01,Scott Kingery,PHI,-0.9
2020,caveja01,Jake Cave,MIN,0.4
2020,kieboca01,Carter Kieboom,WSN,0.2
2020,arraelu01,Luis Arraez,MIN,0.8
2020,siscoch01,Chance Sisco,BAL,0.2
2020,deshide02,Delino DeShields,CLE,0.0
2020,perazjo01,José Peraza,BOS,-0.1
2020,uriaslu01,Luis Urías,MIL,0.2
2020,carlsdy01,Dylan Carlson,STL,0.1
2020,gomesya01,Yan Gomes,WSN,0.7
2020,quinnro01,Roman Quinn,PHI,0.0
2020,tuckeco01,Cole Tucker,PIT,-0.9
2020,marmojo01,José Marmolejos,SEA,-0.2
2020,varshda01,Daulton Varsho,ARI,0.1
2020,hillisa01,Sam Hilliard,COL,0.2
2020,judgeaa01,Aaron Judge,NYY,1.1
2020,kempto01,Tony Kemp,OAK,0.0
2020,mendida01,Danny Mendick,CHW,0.7
2020,brinsle01,Lewis Brinson,MIA,0.1
2020,stewadj01,DJ Stewart,BAL,0.5
2020,andruel01,Elvis Andrus,TEX,-0.3
2020,bartjo01,Joey Bart,SFG,0.3
2020,mccanja02,James McCann,CHW,1.3
2020,tauchmi01,Mike Tauchman,NYY,0.1
2020,barnhtu01,Tucker Barnhart,CIN,0.8
2020,perezro02,Roberto Pérez,CLE,0.2
2020,madrini01,Nick Madrigal,CHW,0.5
2020,wolteto01,Tony Wolters,COL,-0.3
2020,calhowi01,Willie Calhoun,TEX,-1.0
2020,jonesja07,JaCoby Jones,DET,0.5
2020,paredis01,Isaac Paredes,DET,-0.3
2020,walshja01,Jared Walsh,LAA,0.7
2020,rengilu01,Luis Rengifo,LAA,-0.3
2020,holtbr01,Brock Holt,2TM,-0.7
2020,holtbr01,Brock Holt,MIL,-0.6
2020,holtbr01,Brock Holt,WSN,0.0
2020,stassma01,Max Stassi,LAA,1.0
2020,wadety01,Tyler Wade,NYY,0.7
2020,barneau01,Austin Barnes,LAD,0.7
2020,slateau01,Austin Slater,SFG,0.9
2020,naylojo01,Josh Naylor,2TM,0.0
2020,naylojo01,Josh Naylor,SDP,0.0
2020,naylojo01,Josh Naylor,CLE,0.0
2020,bruceja01,Jay Bruce,PHI,0.2
2020,fuentjo01,Joshua Fuentes,COL,1.1
2020,donaljo02,Josh Donaldson,MIN,0.5
2020,gosseph01,Phil Gosselin,PHI,-0.1
2020,wardta01,Taylor Ward,LAA,0.1
2020,adriaeh01,Ehire Adrianza,MIN,0.2
2020,fowlede01,Dexter Fowler,STL,0.0
2020,olivaed02,Edward Olivares,2TM,-0.8
2020,olivaed02,Edward Olivares,SDP,-0.5
2020,olivaed02,Edward Olivares,KCR,-0.3
2020,maybica01,Cameron Maybin,2TM,0.0
2020,maybica01,Cameron Maybin,DET,-0.1
2020,maybica01,Cameron Maybin,CHC,0.1
2020,alfarjo01,Jorge Alfaro,MIA,-0.4
2020,kendrho01,Howie Kendrick,WSN,-0.2
2020,rufda01,Darin Ruf,SFG,0.8
2020,dahlda01,David Dahl,COL,-1.0
2020,daviskh01,Khris Davis,OAK,-0.3
2020,stewach02,Christin Stewart,DET,-0.6
2020,taylomi02,Michael A. Taylor,WSN,-0.4
2020,lambja01,Jake Lamb,2TM,-0.3
2020,lambja01,Jake Lamb,ARI,-0.4
2020,lambja01,Jake Lamb,OAK,0.1
2020,brossmi01,Mike Brosseau,TBR,1.2
2020,martijo08,José Martínez,2TM,-0.5
2020,martijo08,José Martínez,TBR,0.2
2020,martijo08,José Martínez,CHC,-0.6
2020,toroab01,Abraham Toro,HOU,-0.7
2020,hayeske01,Ke'Bryan Hayes,PIT,1.9
2020,bonifjo01,Jorge Bonifacio,DET,-0.3
2020,stantmi03,Giancarlo Stanton,NYY,0.6
2020,sandopa01,Pablo Sandoval,2TM,-0.5
2020,sandopa01,Pablo Sandoval,SFG,-0.5
2020,sandopa01,Pablo Sandoval,ATL,0.0
2020,casalcu01,Curt Casali,CIN,0.5
2020,engelad01,Adam Engel,CHW,0.7
2020,mercaos01,Óscar Mercado,CLE,-0.5
2020,perezmi03,Michael Pérez,TBR,-0.2
2020,dalbebo01,Bobby Dalbec,BOS,0.6
2020,haselad01,Adam Haseley,PHI,0.0
2020,luplojo01,Jordan Luplow,CLE,-0.1
2020,castrja01,Jason Castro,2TM,-0.2
2020,castrja01,Jason Castro,LAA,0.0
2020,castrja01,Jason Castro,SDP,-0.2
2020,harrijo05,Josh Harrison,WSN,0.3
2020,knappan01,Andrew Knapp,PHI,0.8
2020,plaweke01,Kevin Plawecki,BOS,0.6
2020,ervinph01,Phil Ervin,2TM,0.0
2020,ervinph01,Phil Ervin,CIN,-0.3
2020,ervinph01,Phil Ervin,SEA,0.3
2020,guzmaro01,Ronald Guzmán,TEX,0.5
2020,strawmy01,Myles Straw,HOU,-0.5
2020,mcbrory01,Ryan McBroom,KCR,0.0
2020,fordmi01,Mike Ford,NYY,-0.5
2020,santado01,Domingo Santana,CLE,-0.3
2020,zuninmi01,Mike Zunino,TBR,-0.1
2020,riosed01,Edwin Ríos,LAD,0.6
2020,trevijo01,Jose Trevino,TEX,0.4
2020,hedgeau01,Austin Hedges,2TM,-0.1
2020,hedgeau01,Austin Hedges,SDP,0.0
2020,hedgeau01,Austin Hedges,CLE,-0.1
2020,locasti01,Tim Locastro,ARI,0.7
2020,osunajo01,José Osuna,PIT,-0.1
2020,gordode01,Dee Strange-Gordon,SEA,-0.5
2020,chiriro01,Robinson Chirinos,2TM,-0.7
2020,chiriro01,Robinson Chirinos,TEX,-0.7
2020,chiriro01,Robinson Chirinos,NYM,-0.1
2020,garvemi01,Mitch Garver,MIN,0.0
2020,leonsa01,Sandy León,CLE,-0.1
2020,vogtst01,Stephen Vogt,ARI,0.0
2020,arauzjo01,Jonathan Araúz,BOS,-0.1
2020,flowety01,Tyler Flowers,ATL,0.4
2020,vanmejo01,Josh VanMeter,2TM,-0.1
2020,vanmejo01,Josh VanMeter,CIN,-0.3
2020,vanmejo01,Josh VanMeter,ARI,0.3
2020,senzeni01,Nick Senzel,CIN,-0.2
2020,torrelu01,Luis Torrens,2TM,-0.1
2020,torrelu01,Luis Torrens,SDP,-0.1
2020,torrelu01,Luis Torrens,SEA,0.0
2020,tejedan01,Anderson Tejeda,TEX,0.4
2020,velazan01,Andrew Velazquez,BAL,0.2
2020,arozara01,Randy Arozarena,TBR,0.9
2020,lowena01,Nathaniel Lowe,TBR,0.3
2020,dietrde01,Derek Dietrich,TEX,0.2
2020,diazel01,Elias Díaz,COL,0.0
2020,smithdw02,Dwight Smith Jr.,BAL,-0.5
2020,garcigr01,Greg Garcia,SDP,-0.2
2020,machivi01,Vimael Machín,OAK,-0.4
2020,farmeky01,Kyle Farmer,CIN,0.4
2020,rojasjo01,Josh Rojas,ARI,-0.3
2020,luxga01,Gavin Lux,LAD,0.6
2020,riddljt01,JT Riddle,PIT,-0.8
2020,garcijo02,José Barrero,CIN,-0.7
2020,guilllu01,Luis Guillorme,NYM,0.7
2020,mathije01,Jeff Mathis,TEX,0.5
2020,espinsa01,Santiago Espinal,TOR,0.4
2020,dysonja01,Jarrod Dyson,2TM,-0.8
2020,dysonja01,Jarrod Dyson,PIT,-0.6
2020,dysonja01,Jarrod Dyson,CHW,-0.2
2020,andujmi01,Miguel Andujar,NYY,-0.4
2020,starlbu01,Bubba Starling,KCR,-0.7
2020,trompch01,Chadwick Tromp,SFG,-0.2
2020,castrst01,Starlin Castro,WSN,0.3
2020,garcile02,Leury García,CHW,0.6
2020,hechaad01,Adeiny Hechavarría,ATL,-0.2
2020,murphjr01,John Ryan Murphy,PIT,-0.3
2020,santada01,Danny Santana,TEX,-0.1
2020,avilaal01,Alex Avila,MIN,0.4
2020,cervefr01,Francisco Cervelli,MIA,0.8
2020,chishja01,Jazz Chisholm Jr.,MIA,-0.1
2020,jeffery01,Ryan Jeffers,MIN,0.3
2020,peterja01,Jace Peterson,MIL,0.1
2020,pindech01,Chad Pinder,OAK,0.0
2020,bemboan01,Anthony Bemboom,LAA,0.4
2020,gallaca01,Cam Gallagher,KCR,0.5
2020,camerda01,Daz Cameron,DET,-0.5
2020,diazal02,Aledmys Díaz,HOU,0.1
2020,phillbr02,Brett Phillips,2TM,0.3
2020,phillbr02,Brett Phillips,KCR,0.0
2020,phillbr02,Brett Phillips,TBR,0.3
2020,jayjo02,Jon Jay,ARI,-0.5
2020,lintz02,Tzu-Wei Lin,BOS,-0.5
2020,aquinar01,Aristides Aquino,CIN,-0.1
2020,pencehu01,Hunter Pence,SFG,-0.5
2020,davisch02,Chris Davis,BAL,-1.0
2020,greingr01,Grayson Greiner,DET,-0.3
2020,arroych01,Christian Arroyo,2TM,0.2
2020,arroych01,Christian Arroyo,CLE,0.0
2020,arroych01,Christian Arroyo,BOS,0.2
2020,beatyma01,Matt Beaty,LAD,-0.4
2020,castrha01,Harold Castro,DET,0.4
2020,haggesa01,Sam Haggerty,SEA,0.2
2020,heinesc01,Scott Heineman,TEX,-0.3
2020,nottija01,Jacob Nottingham,MIL,0.5
2020,vargail01,Ildemaro Vargas,3TM,-0.5
2020,vargail01,Ildemaro Vargas,2TM,-0.3
2020,vargail01,Ildemaro Vargas,ARI,-0.4
2020,vargail01,Ildemaro Vargas,MIN,-0.2
2020,vargail01,Ildemaro Vargas,CHC,0.0
2020,sierrma01,Magneuris Sierra,MIA,0.4
2020,beninan01,Andrew Benintendi,BOS,-0.1
2020,croncj01,C.J. Cron,DET,0.3
2020,estrath01,Thairo Estrada,NYY,-0.1
2020,whiteel04,Eli White,TEX,-0.3
2020,adamsma01,Matt Adams,ATL,-0.4
2020,harrimo01,Monte Harrison,MIA,-0.2
2020,heinety01,Tyler Heineman,SFG,0.1
2020,zimmebr01,Bradley Zimmer,CLE,0.1
2020,drurybr01,Brandon Drury,TOR,-0.9
2020,higasky01,Kyle Higashioka,NYY,0.4
2020,wallach01,Chad Wallach,MIA,0.2
2020,davidma02,Matt Davidson,CIN,-0.3
2020,mayfija01,Jack Mayfield,HOU,-0.2
2020,smithma05,Mallex Smith,SEA,-0.5
2020,stevean01,Andrew Stevenson,WSN,0.8
2020,garnedu01,Dustin Garneau,HOU,-0.4
2020,evansph01,Phillip Evans,PIT,0.0
2020,mcguire01,Reese McGuire,TOR,-0.4
2020,munozya01,Yairo Muñoz,BOS,0.6
2020,pinama01,Manny Piña,MIL,0.6
2020,odomjo01,Joseph Odom,SEA,-0.2
2020,owingch01,Chris Owings,COL,0.2
2020,smithpa04,Pavin Smith,ARI,0.2
2020,wadela01,LaMonte Wade Jr.,MIN,0.0
2020,buterdr01,Drew Butera,COL,-0.2
2020,freemmi01,Mike Freeman,CLE,-0.1
2020,cordefr02,Franchy Cordero,KCR,0.0
2020,mejiafr01,Francisco Mejia,SDP,-0.3
2020,alvared01,Eddy Alvarez,MIA,0.0
2020,diazle01,Lewin Díaz,MIA,-0.3
2020,heimjo01,Jonah Heim,OAK,0.1
2020,ravelra01,Rangel Ravelo,STL,-0.2
2020,tayloty01,Tyrone Taylor,MIL,0.2
2020,walkene01,Neil Walker,PHI,-0.1
2020,wietema01,Matt Wieters,STL,0.0
2020,thomala02,Lane Thomas,STL,-0.2
2020,fishede01,Derek Fisher,TOR,-0.4
2020,forsylo01,Logan Forsythe,MIA,-0.3
2020,smithke04,Kevan Smith,TBR,0.3
2020,duggast01,Steven Duggar,SFG,-0.4
2020,mathima01,Mark Mathias,MIL,0.1
2020,hamilbi02,Billy Hamilton,2TM,0.0
2020,hamilbi02,Billy Hamilton,NYM,-0.1
2020,hamilbi02,Billy Hamilton,CHC,0.2
2020,heredgu01,Guillermo Heredia,2TM,0.1
2020,heredgu01,Guillermo Heredia,PIT,0.0
2020,heredgu01,Guillermo Heredia,NYM,0.1
2020,almoral01,Albert Almora,CHC,-0.1
2020,bishobr01,Braden Bishop,SEA,0.1
2020,cespeyo01,Yoenis Céspedes,NYM,-0.1
2020,davisjo05,Jonathan Davis,TOR,0.4
2020,marisja01,Jake Marisnick,NYM,0.2
2020,refsnro01,Rob Refsnyder,TEX,0.0
2020,youngan02,Andrew Young,ARI,-0.1
2020,demertr01,Travis Demeritte,DET,0.0
2020,holadbr01,Bryan Holaday,BAL,-0.3
2020,huffsa01,Sam Huff,TEX,0.5
2020,mathiwy01,Wyatt Mathisen,ARI,0.2
2020,allenau01,Austin Allen,OAK,-0.2
2020,allengr01,Greg Allen,2TM,0.1
2020,allengr01,Greg Allen,CLE,0.0
2020,allengr01,Greg Allen,SDP,0.1
2020,souzast01,Steven Souza Jr.,CHC,0.0
2020,kratzer01,Erik Kratz,NYY,0.4
2020,fraleja01,Jake Fraley,SEA,0.0
2020,sanchje02,Jesús Sánchez,MIA,-0.5
2020,alforan01,Anthony Alford,2TM,-0.2
2020,alforan01,Anthony Alford,TOR,-0.2
2020,alforan01,Anthony Alford,PIT,-0.1
2020,hernaya01,Yadiel Hernández,WSN,-0.1
2020,mateojo01,Jorge Mateo,SDP,-0.4
2020,morrilo01,Logan Morrison,MIL,-0.2
2020,barrefr02,Franklin Barreto,2TM,-0.5
2020,barrefr02,Franklin Barreto,OAK,-0.2
2020,barrefr02,Franklin Barreto,LAA,-0.2
2020,uriasra01,Ramón Urías,BAL,0.1
2020,nidoto01,Tomás Nido,NYM,0.2
2020,kirkal01,Alejandro Kirk,TOR,0.2
2020,thaisma01,Matt Thaiss,LAA,-0.3
2020,colonch01,Christian Colón,CIN,-0.4
